@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 208\nSize of the tree: 415\n','Number of leaves: 203\nSize of the tree: 405\n','Number of leaves: 194\nSize of the tree: 387\n','Number of leaves: 221\nSize of the tree: 441\n','Number of leaves: 215\nSize of the tree: 429\n','Number of leaves: 204\nSize of the tree: 407\n','Number of leaves: 212\nSize of the tree: 423\n','Number of leaves: 224\nSize of the tree: 447\n','Number of leaves: 217\nSize of the tree: 433\n','Number of leaves: 214\nSize of the tree: 427\n','Number of leaves: 207\nSize of the tree: 413\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 210\nSize of the tree: 419\n','Number of leaves: 193\nSize of the tree: 385\n','Number of leaves: 206\nSize of the tree: 411\n','Number of leaves: 201\nSize of the tree: 401\n','Number of leaves: 205\nSize of the tree: 409\n','Number of leaves: 197\nSize of the tree: 393\n','Number of leaves: 209\nSize of the tree: 417\n','Number of leaves: 202\nSize of the tree: 403\n','Number of leaves: 189\nSize of the tree: 377\n','Number of leaves: 196\nSize of the tree: 391\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 198\nSize of the tree: 395\n','Number of leaves: 200\nSize of the tree: 399\n','Number of leaves: 211\nSize of the tree: 421\n','Number of leaves: 199\nSize of the tree: 397\n','Number of leaves: 219\nSize of the tree: 437\n','Number of leaves: 223\nSize of the tree: 445\n','Number of leaves: 226\nSize of the tree: 451\n','Number of leaves: 237\nSize of the tree: 473\n','Number of leaves: 236\nSize of the tree: 471\n','Number of leaves: 247\nSize of the tree: 493\n','Number of leaves: 234\nSize of the tree: 467\n','Number of leaves: 227\nSize of the tree: 453\n','Number of leaves: 242\nSize of the tree: 483\n','Number of leaves: 233\nSize of the tree: 465\n','Number of leaves: 238\nSize of the tree: 475\n','Number of leaves: 222\nSize of the tree: 443\n','Number of leaves: 220\nSize of the tree: 439\n','Number of leaves: 231\nSize of the tree: 461\n','Number of leaves: 213\nSize of the tree: 425\n','Number of leaves: 232\nSize of the tree: 463\n','Number of leaves: 239\nSize of the tree: 477\n','Number of leaves: 230\nSize of the tree: 459\n','Number of leaves: 243\nSize of the tree: 485\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 229\nSize of the tree: 457\n','Number of leaves: 235\nSize of the tree: 469\n','Number of leaves: 249\nSize of the tree: 497\n','Number of leaves: 241\nSize of the tree: 481\n','Number of leaves: 225\nSize of the tree: 449\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',4,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,551,11,0,98.042705,1.957295,0,0.978252,0.004261,0.062508,2.367481,20.836052,1866.873627,136.789567,1730.08406,3.321839,0.243398,3.078441,1827.206691,3.251257,97.875221,0.981818,54,0,0,1,507,0.018182,1,1,0.981818,0.990826,0.989892,0.990945,0.983604,0.980427,0.002182,0.997818,0.019573,0.980947,0.980427,0.980417,0.978407,0.98916,0.963729,0.980439,0.980427,0.016,0.365,0,0.375,0,375,2785239,2781410,313106,98.042705,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',4,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,557,5,0,99.11032,0.88968,0,0.990114,0.00213,0.042145,1.183562,14.048381,1866.892501,62.961748,1803.930753,3.321873,0.112032,3.209841,1848.080315,3.288399,98.992326,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.991103,0.001,0.999,0.008897,0.991255,0.991103,0.991118,0.990159,0.995069,0.983348,0.991179,0.991103,0,0.348,0,0.34375,0,343.75,2785239,2781410,313106,99.11032,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',4,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,555,7,0,98.754448,1.245552,0,0.986161,0.00284,0.049865,1.578024,16.621792,1866.895685,87.56974,1779.325946,3.321878,0.155818,3.16606,1841.161438,3.276088,98.621549,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.987544,0.001382,0.998618,0.012456,0.987762,0.987544,0.987462,0.986189,0.993118,0.976698,0.987529,0.987544,0,0.318,0,0.3125,0,312.5,2785239,2781410,313106,98.754448,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',5,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,554,8,0,98.576512,1.423488,0,0.984183,0.003197,0.053308,1.775873,17.769338,1866.876812,99.878221,1766.998591,3.321845,0.177719,3.144126,1837.654841,3.269848,98.434713,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.985765,0.001595,0.998405,0.014235,0.986126,0.985765,0.985776,0.984291,0.992085,0.973503,0.985833,0.985765,0.004,0.305,0,0.328125,0,328.125,2785239,2781410,313106,98.576512,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',5,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,557,5,0,99.11032,0.88968,0,0.990114,0.00213,0.042145,1.183565,14.048411,1866.876812,62.961748,1803.915063,3.321845,0.112032,3.209813,1848.044478,3.288335,98.991239,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.991103,0.000996,0.999004,0.008897,0.991222,0.991103,0.991102,0.990149,0.995073,0.983404,0.991115,0.991103,0,0.348,0,0.34375,0,343.75,2785239,2781410,313106,99.11032,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',5,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,553,9,0,98.398577,1.601423,0,0.982206,0.003551,0.056541,1.973018,18.847116,1866.870264,112.181576,1754.688689,3.321833,0.199611,3.122222,1834.230088,3.263755,98.25161,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.983986,0.001796,0.998204,0.016014,0.984066,0.983986,0.983901,0.982189,0.991113,0.970044,0.983982,0.983986,0,0.336,0,0.34375,0,343.75,2785239,2781410,313106,98.398577,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',5,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,552,10,0,98.220641,1.779359,0,0.980229,0.003907,0.059599,2.170513,19.866497,1866.870264,124.487494,1742.382771,3.321833,0.221508,3.100325,1830.739938,3.257544,98.064658,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.982206,0.001977,0.998023,0.017794,0.982422,0.982206,0.982187,0.980287,0.990115,0.966818,0.982201,0.982206,0,0.369,0,0.359375,0,359.375,2785239,2781410,313106,98.220641,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',5,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,557,5,0,99.11032,0.88968,0,0.990114,0.002131,0.042145,1.183922,14.048501,1866.831875,62.964311,1803.867564,3.321765,0.112036,3.209729,1848.027424,3.288305,98.992708,0.981818,54,0,0,1,507,0.018182,1,1,0.981818,0.990826,0.989892,0.990909,0.983598,0.991103,0.000985,0.999015,0.008897,0.991227,0.991103,0.991103,0.990155,0.995059,0.983315,0.991084,0.991103,0.002,0.381,0,0.390625,0,390.625,2785239,2781410,313106,99.11032,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',5,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,549,13,0,97.686833,2.313167,0,0.974297,0.004972,0.067953,2.762301,22.651082,1866.854182,161.400122,1705.454061,3.321805,0.287189,3.034616,1820.295707,3.23896,97.506046,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.976868,0.002607,0.997393,0.023132,0.977481,0.976868,0.976886,0.97447,0.98715,0.957222,0.977082,0.976868,0,0.355,0,0.359375,0,359.375,2785239,2781410,313106,97.686833,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',5,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,556,6,0,98.932384,1.067616,0,0.988137,0.002485,0.046167,1.380707,15.38899,1866.886237,75.265103,1791.621133,3.321862,0.133924,3.187938,1844.581852,3.282174,98.805263,1,56,0,0,1,506,0,0,1,1,1,1,1,1,0.989324,0.001201,0.998799,0.010676,0.989743,0.989324,0.989349,0.988275,0.994097,0.980192,0.989354,0.989324,0,0.311,0,0.3125,0,312.5,2785239,2781410,313106,98.932384,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',5,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,557,5,0,99.11032,0.88968,0,0.990114,0.00213,0.042145,1.183562,14.048374,1866.896085,62.961748,1803.934337,3.321879,0.112032,3.209848,1848.081524,3.288401,98.992201,1,56,0,0,1,506,0,0,1,1,1,1,1,1,0.991103,0.000996,0.999004,0.008897,0.991253,0.991103,0.991085,0.990154,0.995073,0.983338,0.991082,0.991103,0,0.379,0,0.375,0,375,2785239,2781410,313106,99.11032,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',5,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,551,11,0,98.042705,1.957295,0,0.978252,0.004262,0.062508,2.367825,20.835991,1866.896085,136.79213,1730.103955,3.321879,0.243402,3.078477,1827.221821,3.251284,97.874854,1,56,0,0,1,506,0,0,1,1,1,1,1,1,0.980427,0.002178,0.997822,0.019573,0.980881,0.980427,0.980398,0.978389,0.989125,0.963613,0.980337,0.980427,0,0.387,0,0.390625,0,390.625,2785239,2781410,313106,98.042705,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',5,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,558,4,0,99.288256,0.711744,0,0.992091,0.001776,0.037697,0.986594,12.565561,1866.896085,50.659674,1816.236411,3.321879,0.090142,3.231737,1851.519116,3.294518,99.176335,1,56,0,0,1,506,0,0,1,1,1,1,1,1,0.992883,0.000799,0.999201,0.007117,0.993181,0.992883,0.992876,0.992184,0.996042,0.986763,0.992846,0.992883,0,0.304,0,0.3125,0,312.5,2785239,2781410,313106,99.288256,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',6,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,552,10,0,98.220641,1.779359,0,0.980228,0.003907,0.059599,2.170511,19.866479,1866.876812,124.487494,1742.389318,3.321845,0.221508,3.100337,1830.736889,3.257539,98.064151,1,56,0,0,1,506,0,0,1,1,1,1,1,1,0.982206,0.001997,0.998003,0.017794,0.982279,0.982206,0.982104,0.980208,0.990105,0.966749,0.982146,0.982206,0,0.369,0,0.359375,0,359.375,2785239,2781410,313106,98.220641,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',6,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,555,7,0,98.754448,1.245552,0,0.98616,0.002841,0.049865,1.578556,16.621863,1866.866963,87.573584,1779.293379,3.321827,0.155825,3.166002,1841.052876,3.275895,98.617251,1,56,0,0,1,506,0,0,1,1,1,1,1,1,0.987544,0.001398,0.998602,0.012456,0.987944,0.987544,0.987567,0.98629,0.993073,0.976952,0.98758,0.987544,0,0.364,0,0.375,0,375,2785239,2781410,313106,98.754448,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',6,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,557,5,0,99.11032,0.88968,0,0.990114,0.002131,0.042145,1.183917,14.048434,1866.866963,62.964311,1803.902652,3.321827,0.112036,3.209791,1848.054529,3.288353,98.992299,1,56,0,0,1,506,0,0,1,1,1,1,1,1,0.991103,0.001004,0.998996,0.008897,0.991491,0.991103,0.991112,0.990234,0.99505,0.983477,0.991138,0.991103,0,0.327,0.015625,0.296875,15.625,296.875,2785239,2781410,313106,99.11032,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',6,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,552,10,0,98.220641,1.779359,0,0.980228,0.003907,0.059599,2.170345,19.866574,1866.841542,124.486212,1742.355329,3.321782,0.221506,3.100276,1830.657181,3.257397,98.061734,1,56,0,0,1,506,0,0,1,1,1,1,1,1,0.982206,0.002001,0.997999,0.017794,0.982737,0.982206,0.98214,0.980363,0.99012,0.967018,0.982177,0.982206,0,0.317,0,0.328125,0,328.125,2785239,2781410,313106,98.220641,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',6,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,560,2,0,99.644128,0.355872,0,0.996046,0.001065,0.026659,0.591784,8.886333,1866.857484,26.04912,1840.808364,3.32181,0.046351,3.27546,1858.496538,3.306933,99.552138,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.996441,0.000398,0.999602,0.003559,0.996503,0.996441,0.996441,0.996061,0.998027,0.993337,0.996475,0.996441,0,0.315,0,0.3125,0,312.5,2785239,2781410,313106,99.644128,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',6,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,554,8,0,98.576512,1.423488,0,0.984183,0.003196,0.053308,1.775517,17.769273,1866.902349,99.875658,1767.026692,3.32189,0.177715,3.144176,1837.743763,3.270007,98.43813,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.985765,0.001587,0.998413,0.014235,0.985761,0.985765,0.985701,0.984151,0.992115,0.973281,0.985761,0.985765,0,0.315,0,0.3125,0,312.5,2785239,2781410,313106,98.576512,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',6,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,552,10,0,98.220641,1.779359,0,0.980229,0.003907,0.059599,2.170331,19.866425,1866.896085,124.486212,1742.409873,3.321879,0.221506,3.100373,1830.709095,3.257489,98.061649,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.982206,0.001993,0.998007,0.017794,0.982585,0.982206,0.98223,0.980349,0.990124,0.966916,0.982274,0.982206,0,0.349,0,0.34375,0,343.75,2785239,2781410,313106,98.220641,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',6,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,555,7,0,98.754448,1.245552,0,0.98616,0.002841,0.049865,1.57855,16.621796,1866.896085,87.573584,1779.322501,3.321879,0.155825,3.166054,1841.195671,3.276149,98.623361,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.987544,0.001386,0.998614,0.012456,0.987695,0.987544,0.987543,0.986202,0.993079,0.976746,0.987577,0.987544,0,0.315,0,0.3125,0,312.5,2785239,2781410,313106,98.754448,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',6,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,556,6,0,98.932384,1.067616,0,0.988137,0.002486,0.046167,1.381056,15.388972,1866.896085,75.267666,1791.628419,3.321879,0.133928,3.187951,1844.659848,3.282313,98.808919,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.989324,0.001189,0.998811,0.010676,0.989386,0.989324,0.989324,0.988152,0.994078,0.979974,0.989364,0.989324,0,0.3,0,0.296875,0,296.875,2785239,2781410,313106,98.932384,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',6,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,555,7,0,98.754448,1.245552,0,0.98616,0.002841,0.049865,1.578207,16.621888,1866.854334,87.571021,1779.283312,3.321805,0.15582,3.165985,1841.057945,3.275904,98.61819,0.981818,54,0,0,1,507,0.018182,1,1,0.981818,0.990826,0.989892,0.990945,0.983604,0.987544,0.001402,0.998598,0.012456,0.987783,0.987544,0.98754,0.986232,0.993098,0.976719,0.987537,0.987544,0,0.331,0,0.34375,0,343.75,2785239,2781410,313106,98.754448,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',7,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,557,5,0,99.11032,0.88968,0,0.990114,0.00213,0.042145,1.183565,14.048411,1866.876812,62.961748,1803.915063,3.321845,0.112032,3.209813,1848.036485,3.288321,98.99081,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.991103,0.000996,0.999004,0.008897,0.991493,0.991103,0.991114,0.990235,0.995071,0.983577,0.991143,0.991103,0,0.315,0,0.3125,0,312.5,2785239,2781410,313106,99.11032,10,?,?,?,?
'optdigits-weka.filters.unsupervised.attribute.Remove-V-R41,49,31,48,34,64,33,8,22,42,24,32,23,43,63,56,44,16,29,55,37,35,2,39,7,62,47,21,10,27,19,3,14,30,26,11,59,36,20,45,61,54,28,58,38,52,6,15,51,60,46,53,13,18,4-5,50,12,9,40,25,57,17,1,65',7,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20251201.2118,5058,562,559,3,0,99.466192,0.533808,0,0.994069,0.00142,0.032647,0.788926,10.882566,1866.876812,38.352475,1828.524337,3.321845,0.068243,3.253602,1854.965264,3.30065,99.361953,1,55,0,0,1,507,0,0,1,1,1,1,1,1,0.994662,0.000599,0.999401,0.005338,0.994814,0.994662,0.994627,0.994101,0.997042,0.99001,0.994639,0.994662,0,0.319,0,0.3125,0,312.5,2785239,2781410,313106,99.466192,10,?,?,?,?
